pair,listener,crit_half,crit_order_bin,condition,prop_target_fix,prop_compet_fix,num_trials,numtNA,numcNA
56,113,firsthalf,2,Two Contrasts Privileged,0.75,0.75,4,0,0
56,113,firsthalf,2,One Contrast,0.6666666666666666,0.6666666666666666,3,0,0
56,113,secondhalf,3,Two Contrasts Shared,0.75,0.375,8,0,0
56,113,secondhalf,3,Two Contrasts Privileged,0.75,0,4,0,0
56,113,secondhalf,3,One Contrast,1,0.5,4,0,0
56,113,secondhalf,4,Two Contrasts Shared,0.5,0.625,8,0,0
56,113,secondhalf,4,Two Contrasts Privileged,0.75,0.25,4,0,0
56,113,secondhalf,4,One Contrast,0.75,0.5,4,0,0
57,114,firsthalf,1,Two Contrasts Shared,1,0.16666666666666666,6,0,0
57,114,firsthalf,1,Two Contrasts Privileged,1,1,2,0,0
57,114,firsthalf,1,One Contrast,1,0,2,0,0
57,114,firsthalf,2,Two Contrasts Shared,0.6666666666666666,0.6666666666666666,6,0,0
57,114,firsthalf,2,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
57,114,firsthalf,2,One Contrast,1,0.3333333333333333,3,0,0
57,114,secondhalf,3,Two Contrasts Shared,1,0.3333333333333333,6,0,0
57,114,secondhalf,3,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
57,114,secondhalf,3,One Contrast,1,0,3,0,0
57,114,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.42857142857142855,7,0,0
57,114,secondhalf,4,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
57,114,secondhalf,4,One Contrast,0.75,0,4,0,0
57,115,firsthalf,1,Two Contrasts Shared,0.8571428571428571,0.42857142857142855,7,0,0
57,115,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
57,115,firsthalf,1,One Contrast,0.6666666666666666,0,3,0,0
57,115,firsthalf,2,Two Contrasts Shared,1,0.42857142857142855,7,0,0
57,115,firsthalf,2,Two Contrasts Privileged,1,0.75,4,0,0
57,115,firsthalf,2,One Contrast,1,0,3,0,0
57,115,secondhalf,3,Two Contrasts Shared,1,0.42857142857142855,7,0,0
57,115,secondhalf,3,Two Contrasts Privileged,1,0.5,4,0,0
57,115,secondhalf,3,One Contrast,1,0.5,4,0,0
57,115,secondhalf,4,Two Contrasts Shared,0.5,0.625,8,0,0
57,115,secondhalf,4,Two Contrasts Privileged,1,0.25,4,0,0
57,115,secondhalf,4,One Contrast,1,0.25,4,0,0
58,116,firsthalf,1,Two Contrasts Shared,0.8,0.4,5,0,0
58,116,firsthalf,1,Two Contrasts Privileged,1,0,1,0,0
58,116,firsthalf,1,One Contrast,1,1,2,0,0
58,116,firsthalf,2,Two Contrasts Shared,0.8,0,5,0,0
58,116,firsthalf,2,Two Contrasts Privileged,0.5,1,2,0,0
58,116,firsthalf,2,One Contrast,1,0.5,2,0,0
58,116,secondhalf,3,Two Contrasts Shared,0.6666666666666666,0.3333333333333333,6,0,0
58,116,secondhalf,3,Two Contrasts Privileged,1,0.5,2,0,0
58,116,secondhalf,3,One Contrast,1,0.3333333333333333,3,0,0
58,116,secondhalf,4,Two Contrasts Shared,0.5,0.3333333333333333,6,0,0
58,116,secondhalf,4,Two Contrasts Privileged,1,0,3,0,0
58,116,secondhalf,4,One Contrast,1,0,3,0,0
58,117,firsthalf,1,Two Contrasts Shared,0.8,0.2,5,0,0
58,117,firsthalf,1,Two Contrasts Privileged,1,0.5,2,0,0
58,117,firsthalf,1,One Contrast,1,0,2,0,0
58,117,firsthalf,2,Two Contrasts Shared,0.8333333333333334,0.6666666666666666,6,0,0
58,117,firsthalf,2,Two Contrasts Privileged,0.3333333333333333,0.6666666666666666,3,0,0
58,117,firsthalf,2,One Contrast,1,0.3333333333333333,3,0,0
58,117,secondhalf,3,Two Contrasts Shared,0.8333333333333334,0.6666666666666666,6,0,0
58,117,secondhalf,3,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
58,117,secondhalf,3,One Contrast,0.6666666666666666,0.3333333333333333,3,0,0
58,117,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.42857142857142855,7,0,0
58,117,secondhalf,4,Two Contrasts Privileged,0.75,0.5,4,0,0
58,117,secondhalf,4,One Contrast,1,0.75,4,0,0
59,118,firsthalf,1,Two Contrasts Shared,1,0.3333333333333333,6,0,0
59,118,firsthalf,1,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
59,118,firsthalf,1,One Contrast,1,0,3,0,0
59,118,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
59,118,firsthalf,2,Two Contrasts Privileged,1,1,3,0,0
59,118,firsthalf,2,One Contrast,1,0.25,4,0,0
59,118,secondhalf,3,Two Contrasts Shared,0.7142857142857143,0.5714285714285714,7,0,0
59,118,secondhalf,3,Two Contrasts Privileged,1,0.5,4,0,0
59,118,secondhalf,3,One Contrast,0.5,0.75,4,0,0
59,118,secondhalf,4,Two Contrasts Shared,0.7142857142857143,0.5714285714285714,7,0,0
59,118,secondhalf,4,Two Contrasts Privileged,0.75,0.75,4,0,0
59,118,secondhalf,4,One Contrast,1,0.4,5,0,0
59,119,firsthalf,1,Two Contrasts Shared,1,0.16666666666666666,6,0,0
59,119,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
59,119,firsthalf,1,One Contrast,1,0.6666666666666666,3,0,0
59,119,firsthalf,2,Two Contrasts Shared,0.7142857142857143,0.5714285714285714,7,0,0
59,119,firsthalf,2,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
59,119,firsthalf,2,One Contrast,0.5,0.25,4,0,0
59,119,secondhalf,3,Two Contrasts Shared,0.8571428571428571,0.14285714285714285,7,0,0
59,119,secondhalf,3,Two Contrasts Privileged,1,0,3,0,0
59,119,secondhalf,3,One Contrast,0.5,0.25,4,0,0
59,119,secondhalf,4,Two Contrasts Shared,0.7142857142857143,0,7,0,0
59,119,secondhalf,4,Two Contrasts Privileged,0.5,0.25,4,0,0
59,119,secondhalf,4,One Contrast,1,0.25,4,0,0
60,120,firsthalf,1,Two Contrasts Shared,1,0.16666666666666666,6,0,0
60,120,firsthalf,1,Two Contrasts Privileged,0.5,0.5,2,0,0
60,120,firsthalf,1,One Contrast,1,0,3,0,0
60,120,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
60,120,firsthalf,2,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
60,120,firsthalf,2,One Contrast,1,0.75,4,0,0
60,120,secondhalf,3,Two Contrasts Shared,0.7142857142857143,0.14285714285714285,7,0,0
60,120,secondhalf,3,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
60,120,secondhalf,3,One Contrast,0.75,0.5,4,0,0
60,120,secondhalf,4,Two Contrasts Shared,0.7142857142857143,0.2857142857142857,7,0,0
60,120,secondhalf,4,Two Contrasts Privileged,0.75,0.25,4,0,0
60,120,secondhalf,4,One Contrast,1,0.25,4,0,0
60,121,firsthalf,1,Two Contrasts Shared,0.6666666666666666,0.16666666666666666,6,0,0
60,121,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
60,121,firsthalf,1,One Contrast,1,0,3,0,0
60,121,firsthalf,2,Two Contrasts Shared,0.7142857142857143,0.42857142857142855,7,0,0
60,121,firsthalf,2,Two Contrasts Privileged,0.6666666666666666,1,3,0,0
60,121,firsthalf,2,One Contrast,1,0,4,0,0
60,121,secondhalf,3,Two Contrasts Shared,0.7142857142857143,0.5714285714285714,7,0,0
60,121,secondhalf,3,Two Contrasts Privileged,0.75,0.25,4,0,0
60,121,secondhalf,3,One Contrast,1,0,4,0,0
60,121,secondhalf,4,Two Contrasts Shared,0.625,0.5,8,0,0
60,121,secondhalf,4,Two Contrasts Privileged,0.75,0,4,0,0
60,121,secondhalf,4,One Contrast,1,0.6,5,0,0
61,122,firsthalf,1,Two Contrasts Shared,0.5,0.8333333333333334,6,0,0
61,122,firsthalf,1,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
61,122,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
61,122,firsthalf,2,Two Contrasts Shared,0.7142857142857143,0.2857142857142857,7,0,0
61,122,firsthalf,2,Two Contrasts Privileged,0.75,0.5,4,0,0
61,122,firsthalf,2,One Contrast,1,0,3,0,0
61,122,secondhalf,3,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
61,122,secondhalf,3,Two Contrasts Privileged,0.25,0.5,4,0,0
61,122,secondhalf,3,One Contrast,0.75,0,4,0,0
61,122,secondhalf,4,Two Contrasts Shared,0.875,0.25,8,0,0
61,122,secondhalf,4,Two Contrasts Privileged,0.6,0.6,5,0,0
61,122,secondhalf,4,One Contrast,1,0,4,0,0
61,123,firsthalf,1,Two Contrasts Shared,0.8571428571428571,0.7142857142857143,7,0,0
61,123,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
61,123,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
61,123,firsthalf,2,Two Contrasts Shared,0.7142857142857143,0.2857142857142857,7,0,0
61,123,firsthalf,2,Two Contrasts Privileged,0.75,0.75,4,0,0
61,123,firsthalf,2,One Contrast,1,0.3333333333333333,3,0,0
61,123,secondhalf,3,Two Contrasts Shared,0.5714285714285714,0.14285714285714285,7,0,0
61,123,secondhalf,3,Two Contrasts Privileged,0.75,0.25,4,0,0
61,123,secondhalf,3,One Contrast,0.75,0.5,4,0,0
61,123,secondhalf,4,Two Contrasts Shared,0.875,0.5,8,0,0
61,123,secondhalf,4,Two Contrasts Privileged,1,0.25,4,0,0
61,123,secondhalf,4,One Contrast,1,0.25,4,0,0
62,124,firsthalf,1,Two Contrasts Shared,0.6666666666666666,0.3333333333333333,6,0,0
62,124,firsthalf,1,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
62,124,firsthalf,1,One Contrast,1,0,3,0,0
62,124,firsthalf,2,Two Contrasts Shared,0.8333333333333334,0.5,6,0,0
62,124,firsthalf,2,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
62,124,firsthalf,2,One Contrast,0.6666666666666666,0,3,0,0
62,124,secondhalf,3,Two Contrasts Shared,0.8571428571428571,0.2857142857142857,7,0,0
62,124,secondhalf,3,Two Contrasts Privileged,1,0.25,4,0,0
62,124,secondhalf,3,One Contrast,0.75,0.25,4,0,0
62,124,secondhalf,4,Two Contrasts Shared,0.7142857142857143,0.2857142857142857,7,0,0
62,124,secondhalf,4,Two Contrasts Privileged,1,0.25,4,0,0
62,124,secondhalf,4,One Contrast,0.75,0.25,4,0,0
62,125,firsthalf,1,Two Contrasts Shared,0.6666666666666666,0.5,6,0,0
62,125,firsthalf,1,Two Contrasts Privileged,1,0,2,0,0
62,125,firsthalf,1,One Contrast,0.6666666666666666,0.3333333333333333,3,0,0
62,125,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
62,125,firsthalf,2,Two Contrasts Privileged,1,0,3,0,0
62,125,firsthalf,2,One Contrast,1,0.25,4,0,0
62,125,secondhalf,3,Two Contrasts Shared,0.8571428571428571,0.42857142857142855,7,0,0
62,125,secondhalf,3,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
62,125,secondhalf,3,One Contrast,1,0.25,4,0,0
62,125,secondhalf,4,Two Contrasts Shared,1,0.5,8,0,0
62,125,secondhalf,4,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
62,125,secondhalf,4,One Contrast,0.5,0.5,4,0,0
63,126,firsthalf,1,Two Contrasts Shared,0.8571428571428571,0.7142857142857143,7,0,0
63,126,firsthalf,1,Two Contrasts Privileged,0,1,3,0,0
63,126,firsthalf,1,One Contrast,0.6666666666666666,0.3333333333333333,3,0,0
63,126,firsthalf,2,Two Contrasts Shared,0.75,0.25,8,0,0
63,126,firsthalf,2,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
63,126,firsthalf,2,One Contrast,1,0,4,0,0
63,126,secondhalf,3,Two Contrasts Shared,0.625,0.5,8,0,0
63,126,secondhalf,3,Two Contrasts Privileged,0.75,0.5,4,0,0
63,126,secondhalf,3,One Contrast,0.5,0,4,0,0
63,126,secondhalf,4,Two Contrasts Shared,0.875,0.25,8,0,0
63,126,secondhalf,4,Two Contrasts Privileged,0.5,0.75,4,0,0
63,126,secondhalf,4,One Contrast,1,0.2,5,0,0
63,127,firsthalf,1,Two Contrasts Shared,0.7142857142857143,0.5714285714285714,7,0,0
63,127,firsthalf,1,Two Contrasts Privileged,1,0,3,0,0
63,127,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
63,127,firsthalf,2,Two Contrasts Shared,0.875,0.25,8,0,0
63,127,firsthalf,2,Two Contrasts Privileged,1,0.5,4,0,0
63,127,firsthalf,2,One Contrast,1,0,3,0,0
63,127,secondhalf,3,Two Contrasts Shared,0.75,0.125,8,0,0
63,127,secondhalf,3,Two Contrasts Privileged,0.75,0.5,4,0,0
63,127,secondhalf,3,One Contrast,1,0,4,0,0
63,127,secondhalf,4,Two Contrasts Shared,0.875,0.625,8,0,0
63,127,secondhalf,4,Two Contrasts Privileged,0.5,0.25,4,0,0
63,127,secondhalf,4,One Contrast,0.75,0.25,4,0,0
64,128,firsthalf,1,Two Contrasts Shared,1,0.4,5,0,0
64,128,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
64,128,firsthalf,1,One Contrast,1,0,2,0,0
64,128,firsthalf,2,Two Contrasts Shared,0.8333333333333334,0.3333333333333333,6,0,0
64,128,firsthalf,2,Two Contrasts Privileged,1,0.25,4,0,0
64,128,firsthalf,2,One Contrast,0,1,2,0,0
64,128,secondhalf,3,Two Contrasts Shared,1,0.3333333333333333,6,0,0
64,128,secondhalf,3,Two Contrasts Privileged,0.5,0.25,4,0,0
64,128,secondhalf,3,One Contrast,1,0,2,0,0
64,128,secondhalf,4,Two Contrasts Shared,0.7142857142857143,0.2857142857142857,7,0,0
64,128,secondhalf,4,Two Contrasts Privileged,0.5,0.75,4,0,0
64,128,secondhalf,4,One Contrast,0.6666666666666666,0,3,0,0
64,129,firsthalf,1,Two Contrasts Shared,0.8333333333333334,0.6666666666666666,6,0,0
64,129,firsthalf,1,Two Contrasts Privileged,1,0.5,2,0,0
64,129,firsthalf,1,One Contrast,0.5,1,2,0,0
64,129,firsthalf,2,Two Contrasts Shared,0.8333333333333334,0.5,6,0,0
64,129,firsthalf,2,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
64,129,firsthalf,2,One Contrast,0.6666666666666666,0.3333333333333333,3,0,0
64,129,secondhalf,3,Two Contrasts Shared,0.7142857142857143,0.5714285714285714,7,0,0
64,129,secondhalf,3,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
64,129,secondhalf,3,One Contrast,0.3333333333333333,0.6666666666666666,3,0,0
64,129,secondhalf,4,Two Contrasts Shared,1,0.5714285714285714,7,0,0
64,129,secondhalf,4,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
64,129,secondhalf,4,One Contrast,0.6666666666666666,0.3333333333333333,3,0,0
65,130,firsthalf,1,Two Contrasts Shared,0.6666666666666666,0.3333333333333333,6,0,0
65,130,firsthalf,1,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
65,130,firsthalf,1,One Contrast,0.6666666666666666,0.6666666666666666,3,0,0
65,130,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
65,130,firsthalf,2,Two Contrasts Privileged,1,0,3,0,0
65,130,firsthalf,2,One Contrast,0.5,0.5,4,0,0
65,130,secondhalf,3,Two Contrasts Shared,0.8571428571428571,0.42857142857142855,7,0,0
65,130,secondhalf,3,Two Contrasts Privileged,0.3333333333333333,0.6666666666666666,3,0,0
65,130,secondhalf,3,One Contrast,1,0.25,4,0,0
65,130,secondhalf,4,Two Contrasts Shared,0.875,0.375,8,0,0
65,130,secondhalf,4,Two Contrasts Privileged,0.75,0.5,4,0,0
65,130,secondhalf,4,One Contrast,0.5,0.75,4,0,0
65,131,firsthalf,1,Two Contrasts Shared,1,0.16666666666666666,6,0,0
65,131,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
65,131,firsthalf,1,One Contrast,0.3333333333333333,0.6666666666666666,3,0,0
65,131,firsthalf,2,Two Contrasts Shared,1,0.5,6,0,0
65,131,firsthalf,2,Two Contrasts Privileged,1,0,3,0,0
65,131,firsthalf,2,One Contrast,0.75,0.25,4,0,0
65,131,secondhalf,3,Two Contrasts Shared,0.3333333333333333,0.3333333333333333,6,0,0
65,131,secondhalf,3,Two Contrasts Privileged,0.75,0.5,4,0,0
65,131,secondhalf,3,One Contrast,0.75,0.25,4,0,0
65,131,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.42857142857142855,7,0,0
65,131,secondhalf,4,Two Contrasts Privileged,1,0.25,4,0,0
65,131,secondhalf,4,One Contrast,0.75,0.25,4,0,0
66,132,firsthalf,1,Two Contrasts Shared,0.8333333333333334,0.3333333333333333,6,0,0
66,132,firsthalf,1,Two Contrasts Privileged,0.5,0.5,2,0,0
66,132,firsthalf,1,One Contrast,1,0.5,2,0,0
66,132,firsthalf,2,Two Contrasts Shared,0.6666666666666666,0.3333333333333333,6,0,0
66,132,firsthalf,2,Two Contrasts Privileged,0.3333333333333333,0.6666666666666666,3,0,0
66,132,firsthalf,2,One Contrast,1,0.6666666666666666,3,0,0
66,132,secondhalf,3,Two Contrasts Shared,0.6666666666666666,0.3333333333333333,6,0,0
66,132,secondhalf,3,Two Contrasts Privileged,1,0,3,0,0
66,132,secondhalf,3,One Contrast,0.6666666666666666,0,3,0,0
66,132,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.2857142857142857,7,0,0
66,132,secondhalf,4,Two Contrasts Privileged,0.75,0.25,4,0,0
66,132,secondhalf,4,One Contrast,0.75,0,4,0,0
66,133,firsthalf,1,Two Contrasts Shared,0.8333333333333334,0.6666666666666666,6,0,0
66,133,firsthalf,1,Two Contrasts Privileged,1,1,2,0,0
66,133,firsthalf,1,One Contrast,0.5,0.5,2,0,0
66,133,firsthalf,2,Two Contrasts Shared,0.6666666666666666,0.5,6,0,0
66,133,firsthalf,2,Two Contrasts Privileged,0.6666666666666666,1,3,0,0
66,133,firsthalf,2,One Contrast,1,0.6666666666666666,3,0,0
66,133,secondhalf,3,Two Contrasts Shared,0.6666666666666666,0.5,6,0,0
66,133,secondhalf,3,Two Contrasts Privileged,0.3333333333333333,0,3,0,0
66,133,secondhalf,3,One Contrast,0.6666666666666666,0,3,0,0
66,133,secondhalf,4,Two Contrasts Shared,0.42857142857142855,0.2857142857142857,7,0,0
66,133,secondhalf,4,Two Contrasts Privileged,0.6666666666666666,0.3333333333333333,3,0,0
66,133,secondhalf,4,One Contrast,1,0,3,0,0
67,134,firsthalf,1,Two Contrasts Shared,1,0.42857142857142855,7,0,0
67,134,firsthalf,1,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
67,134,firsthalf,1,One Contrast,1,0.6666666666666666,3,0,0
67,134,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
67,134,firsthalf,2,Two Contrasts Privileged,0.75,0,4,0,0
67,134,firsthalf,2,One Contrast,0.75,0.25,4,0,0
67,134,secondhalf,3,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
67,134,secondhalf,3,Two Contrasts Privileged,0.75,0.75,4,0,0
67,134,secondhalf,3,One Contrast,1,0.5,4,0,0
67,134,secondhalf,4,Two Contrasts Shared,1,0.5,8,0,0
67,134,secondhalf,4,Two Contrasts Privileged,1,0.5,4,0,0
67,134,secondhalf,4,One Contrast,0.75,0.5,4,0,0
67,135,firsthalf,1,Two Contrasts Shared,1,0.8571428571428571,7,0,0
67,135,firsthalf,1,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
67,135,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
67,135,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.7142857142857143,7,0,0
67,135,firsthalf,2,Two Contrasts Privileged,0.75,0.5,4,0,0
67,135,firsthalf,2,One Contrast,1,0.5,4,0,0
67,135,secondhalf,3,Two Contrasts Shared,0.8571428571428571,0.7142857142857143,7,0,0
67,135,secondhalf,3,Two Contrasts Privileged,0.5,0.5,4,0,0
67,135,secondhalf,3,One Contrast,1,0,4,0,0
67,135,secondhalf,4,Two Contrasts Shared,0.875,0.375,8,0,0
67,135,secondhalf,4,Two Contrasts Privileged,0.8,0.6,5,0,0
67,135,secondhalf,4,One Contrast,1,0.25,4,0,0
69,138,firsthalf,1,Two Contrasts Shared,0.8,0.2,5,0,0
69,138,firsthalf,1,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
69,138,firsthalf,1,One Contrast,1,0,2,0,0
69,138,firsthalf,2,Two Contrasts Shared,0.8,0.4,5,0,0
69,138,firsthalf,2,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
69,138,firsthalf,2,One Contrast,0.6666666666666666,0,3,0,0
69,138,secondhalf,3,Two Contrasts Shared,0.6,0.4,5,0,0
69,138,secondhalf,3,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
69,138,secondhalf,3,One Contrast,1,0.3333333333333333,3,0,0
69,138,secondhalf,4,Two Contrasts Shared,0.8333333333333334,0.16666666666666666,6,0,0
69,138,secondhalf,4,Two Contrasts Privileged,0.75,0.5,4,0,0
69,138,secondhalf,4,One Contrast,1,0.5,4,0,0
69,139,firsthalf,1,Two Contrasts Shared,0.5714285714285714,0.42857142857142855,7,0,0
69,139,firsthalf,1,Two Contrasts Privileged,0.3333333333333333,0.6666666666666666,3,0,0
69,139,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
69,139,firsthalf,2,Two Contrasts Shared,0.42857142857142855,0.5714285714285714,7,0,0
69,139,firsthalf,2,Two Contrasts Privileged,0.75,0,4,0,0
69,139,firsthalf,2,One Contrast,0.6666666666666666,0.3333333333333333,3,0,0
69,139,secondhalf,3,Two Contrasts Shared,0.8571428571428571,0.2857142857142857,7,0,0
69,139,secondhalf,3,Two Contrasts Privileged,0.25,0.5,4,0,0
69,139,secondhalf,3,One Contrast,0.5,0.25,4,0,0
69,139,secondhalf,4,Two Contrasts Shared,0.75,0.25,8,0,0
69,139,secondhalf,4,Two Contrasts Privileged,0.75,0,4,0,0
69,139,secondhalf,4,One Contrast,0.5,0.25,4,0,0
70,140,firsthalf,1,Two Contrasts Shared,0.42857142857142855,0.42857142857142855,7,0,0
70,140,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
70,140,firsthalf,1,One Contrast,0.6666666666666666,0.6666666666666666,3,0,0
70,140,firsthalf,2,Two Contrasts Shared,0.75,0.75,8,0,0
70,140,firsthalf,2,Two Contrasts Privileged,0.25,1,4,0,0
70,140,firsthalf,2,One Contrast,0.5,0.25,4,0,0
70,140,secondhalf,3,Two Contrasts Shared,0.5,0.5,8,0,0
70,140,secondhalf,3,Two Contrasts Privileged,0.5,0.75,4,0,0
70,140,secondhalf,3,One Contrast,0.5,0.5,4,0,0
70,140,secondhalf,4,Two Contrasts Shared,0.625,0.25,8,0,0
70,140,secondhalf,4,Two Contrasts Privileged,0.6,0.4,5,0,0
70,140,secondhalf,4,One Contrast,0.75,1,4,0,0
70,141,firsthalf,1,Two Contrasts Shared,0.6666666666666666,0.3333333333333333,6,0,0
70,141,firsthalf,1,Two Contrasts Privileged,0.5,0.5,2,0,0
70,141,firsthalf,1,One Contrast,1,0,2,0,0
70,141,firsthalf,2,Two Contrasts Shared,1,0.6666666666666666,6,0,0
70,141,firsthalf,2,Two Contrasts Privileged,1,1,2,0,0
70,141,firsthalf,2,One Contrast,1,0,3,0,0
70,141,secondhalf,3,Two Contrasts Shared,0.8333333333333334,0.6666666666666666,6,0,0
70,141,secondhalf,3,Two Contrasts Privileged,1,0,3,0,0
70,141,secondhalf,3,One Contrast,0.6666666666666666,0.3333333333333333,3,0,0
70,141,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.8571428571428571,7,0,0
70,141,secondhalf,4,Two Contrasts Privileged,1,0.6666666666666666,3,0,0
70,141,secondhalf,4,One Contrast,0.75,0.25,4,0,0
72,144,firsthalf,1,Two Contrasts Shared,1,0.5,6,0,0
72,144,firsthalf,1,Two Contrasts Privileged,0.5,0.5,2,0,0
72,144,firsthalf,1,One Contrast,1,0.3333333333333333,3,0,0
72,144,firsthalf,2,Two Contrasts Shared,0.8333333333333334,0.3333333333333333,6,0,0
72,144,firsthalf,2,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
72,144,firsthalf,2,One Contrast,1,0,3,0,0
72,144,secondhalf,3,Two Contrasts Shared,0.8333333333333334,0.3333333333333333,6,0,0
72,144,secondhalf,3,Two Contrasts Privileged,1,0.3333333333333333,3,0,0
72,144,secondhalf,3,One Contrast,0.75,0.5,4,0,0
72,144,secondhalf,4,Two Contrasts Shared,0.8571428571428571,0.2857142857142857,7,0,0
72,144,secondhalf,4,Two Contrasts Privileged,0.75,0.5,4,0,0
72,144,secondhalf,4,One Contrast,0.25,0.25,4,0,0
72,145,firsthalf,1,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
72,145,firsthalf,1,Two Contrasts Privileged,1,0,3,0,0
72,145,firsthalf,1,One Contrast,1,0,3,0,0
72,145,firsthalf,2,Two Contrasts Shared,1,0.42857142857142855,7,0,0
72,145,firsthalf,2,Two Contrasts Privileged,1,0.25,4,0,0
72,145,firsthalf,2,One Contrast,1,0.5,4,0,0
72,145,secondhalf,3,Two Contrasts Shared,0.8571428571428571,1,7,0,0
72,145,secondhalf,3,Two Contrasts Privileged,0.75,0.5,4,0,0
72,145,secondhalf,3,One Contrast,0.75,0.5,4,0,0
72,145,secondhalf,4,Two Contrasts Shared,0.875,0.375,8,0,0
72,145,secondhalf,4,Two Contrasts Privileged,1,0.25,4,0,0
72,145,secondhalf,4,One Contrast,1,0,4,0,0
74,148,firsthalf,1,Two Contrasts Shared,1,0.6666666666666666,6,0,0
74,148,firsthalf,1,Two Contrasts Privileged,1,0,3,0,0
74,148,firsthalf,1,One Contrast,1,0.6666666666666666,3,0,0
74,148,firsthalf,2,Two Contrasts Shared,1,0.14285714285714285,7,0,0
74,148,firsthalf,2,Two Contrasts Privileged,0.6666666666666666,0.6666666666666666,3,0,0
74,148,firsthalf,2,One Contrast,0.6666666666666666,0.3333333333333333,3,0,0
74,148,secondhalf,3,Two Contrasts Shared,0.8571428571428571,0.14285714285714285,7,0,0
74,148,secondhalf,3,Two Contrasts Privileged,1,0.5,4,0,0
74,148,secondhalf,3,One Contrast,1,0.6666666666666666,3,0,0
74,148,secondhalf,4,Two Contrasts Shared,0.7142857142857143,0.14285714285714285,7,0,0
74,148,secondhalf,4,Two Contrasts Privileged,0.75,0,4,0,0
74,148,secondhalf,4,One Contrast,1,0.5,4,0,0
74,149,firsthalf,1,Two Contrasts Shared,0.8571428571428571,0.7142857142857143,7,0,0
74,149,firsthalf,1,Two Contrasts Privileged,0.6666666666666666,1,3,0,0
74,149,firsthalf,1,One Contrast,0.6666666666666666,0.6666666666666666,3,0,0
74,149,firsthalf,2,Two Contrasts Shared,0.8571428571428571,0.5714285714285714,7,0,0
74,149,firsthalf,2,Two Contrasts Privileged,0.6666666666666666,1,3,0,0
74,149,firsthalf,2,One Contrast,0.75,0.75,4,0,0
74,149,secondhalf,3,Two Contrasts Shared,0.875,0.375,8,0,0
74,149,secondhalf,3,Two Contrasts Privileged,1,0.5,4,0,0
74,149,secondhalf,3,One Contrast,0.75,0.5,4,0,0
